ID: tm4726 | Título: 'Fast and Furious' | Ano de lançamento: 2001 | Gêneros: 'action,comedy' | Avaliação IMDB: 9.8
ID: ts280892 | Título: 'Devotion, a Story of Love and Desire' | Ano de lançamento: 2022 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 6.400000095367432
ID: ts281225 | Título: 'Wrong Side of the Tracks' | Ano de lançamento: 2021 | Gêneros: '['action', 'crime', 'drama', 'thriller']' | Avaliação IMDB: 6.699999809265137
ID: ts281927 | Título: 'Stay Close' | Ano de lançamento: 2021 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 6.900000095367432
ID: ts281928 | Título: 'Unsolved Mysteries' | Ano de lançamento: 2020 | Gêneros: '['documentation', 'drama', 'thriller', 'crime']' | Avaliação IMDB: 7.300000190734863
ID: ts282131 | Título: 'Attenborough's Life in Colour' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 8.199999809265137
ID: ts282133 | Título: 'City of Ghosts' | Ano de lançamento: 2021 | Gêneros: '['animation', 'drama']' | Avaliação IMDB: 6.099999904632568
ID: ts282155 | Título: 'Zero' | Ano de lançamento: 2021 | Gêneros: '['scifi', 'action', 'comedy', 'drama', 'fantasy']' | Avaliação IMDB: 5.599999904632568
ID: ts282214 | Título: 'Let's Fight Ghost' | Ano de lançamento: 2021 | Gêneros: '['drama', 'thriller', 'action', 'fantasy', 'horror', 'romance']' | Avaliação IMDB: 6.699999809265137
ID: ts282291 | Título: 'Generation 56K' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance', 'comedy']' | Avaliação IMDB: 7.400000095367432
ID: ts282840 | Título: 'Worn Stories' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 6.699999809265137
ID: ts282876 | Título: 'Nevenka, Breaking The Silence' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'crime']' | Avaliação IMDB: 6.900000095367432
ID: ts283080 | Título: 'Who Killed Sara?' | Ano de lançamento: 2021 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 6.400000095367432
ID: ts283159 | Título: 'A Perfect Day for Arsenide' | Ano de lançamento: 2020 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 5.0
ID: ts283284 | Título: 'Navarasa' | Ano de lançamento: 2021 | Gêneros: '['drama']' | Avaliação IMDB: 5.800000190734863
ID: ts283528 | Título: 'This Is Pop' | Ano de lançamento: 2021 | Gêneros: '['music', 'documentation']' | Avaliação IMDB: 6.900000095367432
ID: ts283610 | Título: 'Feels Like Ishq' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance', 'comedy']' | Avaliação IMDB: 6.400000095367432
ID: ts283614 | Título: 'Haunted: Latin America' | Ano de lançamento: 2021 | Gêneros: '['horror', 'reality']' | Avaliação IMDB: 5.300000190734863
ID: ts283639 | Título: 'Decoupled' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 8.0
ID: ts283676 | Título: 'Last Chance U: Basketball' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'sport']' | Avaliação IMDB: 8.300000190734863
ID: ts284297 | Título: 'All American: Homecoming' | Ano de lançamento: 2022 | Gêneros: '['drama', 'sport']' | Avaliação IMDB: 5.300000190734863
ID: ts284702 | Título: 'This Is a Robbery: The World's Biggest Art Heist' | Ano de lançamento: 2021 | Gêneros: '['crime', 'documentation', 'history']' | Avaliação IMDB: 6.5
ID: ts284800 | Título: 'Criminal: UK' | Ano de lançamento: 2019 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 7.599999904632568
ID: ts284885 | Título: 'Abla Fahita: Drama Queen' | Ano de lançamento: 2021 | Gêneros: '['drama', 'comedy', 'crime']' | Avaliação IMDB: 6.5
ID: ts285106 | Título: 'Under Suspicion: Uncovering the Wesphael Case' | Ano de lançamento: 2021 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 6.300000190734863
ID: ts28516 | Título: 'Okupas' | Ano de lançamento: 2000 | Gêneros: '['drama', 'crime']' | Avaliação IMDB: 9.0
ID: ts285422 | Título: 'Newton's Cradle' | Ano de lançamento: 2021 | Gêneros: '['drama', 'thriller']' | Avaliação IMDB: 8.0
ID: ts285469 | Título: 'Headspace Guide to Sleep' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'animation']' | Avaliação IMDB: 6.800000190734863
ID: ts285470 | Título: 'Pet Stars' | Ano de lançamento: 2021 | Gêneros: '['reality', 'family']' | Avaliação IMDB: 4.900000095367432
ID: ts285471 | Título: 'The Wedding Coach' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'reality']' | Avaliação IMDB: 5.0
ID: ts285724 | Título: '2020' | Ano de lançamento: 2021 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 7.900000095367432
ID: ts285874 | Título: 'Magic for Humans Spain' | Ano de lançamento: 2021 | Gêneros: '['reality', 'comedy']' | Avaliação IMDB: 6.0
ID: ts286317 | Título: 'The Sons of Sam: A Descent Into Darkness' | Ano de lançamento: 2021 | Gêneros: '['crime', 'documentation', 'history']' | Avaliação IMDB: 7.0
ID: ts286386 | Título: 'The Big Day' | Ano de lançamento: 2021 | Gêneros: '['reality', 'romance']' | Avaliação IMDB: 4.699999809265137
ID: ts286390 | Título: 'Merli: Dare to Know' | Ano de lançamento: 2019 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.599999904632568
ID: ts286731 | Título: 'Komi Can't Communicate' | Ano de lançamento: 2021 | Gêneros: '['drama', 'animation', 'comedy', 'romance']' | Avaliação IMDB: 7.800000190734863
ID: ts287045 | Título: 'Fatma' | Ano de lançamento: 2021 | Gêneros: '['drama', 'thriller', 'crime']' | Avaliação IMDB: 7.400000095367432
ID: ts287149 | Título: 'Hype House' | Ano de lançamento: 2022 | Gêneros: '['reality']' | Avaliação IMDB: 2.0999999046325684
ID: ts287294 | Título: 'Money, Explained' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 6.900000095367432
ID: ts287328 | Título: 'Yasuke' | Ano de lançamento: 2021 | Gêneros: '['drama', 'action', 'scifi', 'animation', 'fantasy', 'thriller']' | Avaliação IMDB: 6.199999809265137
ID: ts287352 | Título: 'Hit & Run' | Ano de lançamento: 2021 | Gêneros: '['drama', 'action', 'thriller', 'crime']' | Avaliação IMDB: 7.0
ID: ts287438 | Título: 'The Innocent' | Ano de lançamento: 2021 | Gêneros: '['thriller', 'drama', 'crime']' | Avaliação IMDB: 7.800000190734863
ID: ts287559 | Título: 'Jupiter's Legacy' | Ano de lançamento: 2021 | Gêneros: '['scifi', 'action', 'drama', 'thriller', 'fantasy']' | Avaliação IMDB: 6.699999809265137
ID: ts287703 | Título: 'Mine' | Ano de lançamento: 2021 | Gêneros: '['thriller', 'drama']' | Avaliação IMDB: 7.699999809265137
ID: ts287722 | Título: 'The Upshaws' | Ano de lançamento: 2021 | Gêneros: '['family', 'comedy']' | Avaliação IMDB: 6.800000190734863
ID: ts287729 | Título: 'Alma Matters: Inside the IIT Dream' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'drama']' | Avaliação IMDB: 8.300000190734863
ID: ts287741 | Título: 'Fresh, Fried & Crispy' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'reality']' | Avaliação IMDB: 6.199999809265137
ID: ts287802 | Título: 'Penguin Town' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'comedy', 'drama', 'family']' | Avaliação IMDB: 7.800000190734863
ID: ts287836 | Título: 'Into the Night' | Ano de lançamento: 2020 | Gêneros: '['scifi', 'drama', 'thriller']' | Avaliação IMDB: 7.099999904632568
ID: ts287941 | Título: 'Racket Boys' | Ano de lançamento: 2021 | Gêneros: '['family', 'drama', 'comedy', 'sport']' | Avaliação IMDB: 4.0
ID: ts287976 | Título: 'Young Royals' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 8.300000190734863
ID: ts288064 | Título: 'Somos.' | Ano de lançamento: 2021 | Gêneros: '['drama', 'crime', 'history']' | Avaliação IMDB: 7.099999904632568
ID: ts288065 | Título: 'Naomi Osaka' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'sport']' | Avaliação IMDB: 6.199999809265137
ID: ts288087 | Título: 'Sophie: A Murder in West Cork' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'crime', 'thriller', 'history']' | Avaliação IMDB: 6.800000190734863
ID: ts288195 | Título: 'Invisible City' | Ano de lançamento: 2021 | Gêneros: '['thriller', 'drama', 'crime', 'fantasy']' | Avaliação IMDB: 7.699999809265137
ID: ts288350 | Título: 'Julie and the Phantoms' | Ano de lançamento: 2020 | Gêneros: '['scifi', 'fantasy', 'music', 'comedy', 'drama', 'family', 'documentation']' | Avaliação IMDB: 8.399999618530273
ID: ts288536 | Título: 'The Great British Baking Show' | Ano de lançamento: 2010 | Gêneros: '['reality', 'european']' | Avaliação IMDB: 8.600000381469727
ID: ts288540 | Título: 'Ray' | Ano de lançamento: 2021 | Gêneros: '['drama', 'thriller', 'crime']' | Avaliação IMDB: 7.099999904632568
ID: ts288545 | Título: 'We the People' | Ano de lançamento: 2021 | Gêneros: '['animation', 'comedy', 'family', 'music']' | Avaliação IMDB: 3.5999999046325684
ID: ts288744 | Título: 'The Sound of Magic' | Ano de lançamento: 2022 | Gêneros: '['scifi', 'drama', 'fantasy', 'music']' | Avaliação IMDB: 7.699999809265137
ID: ts288808 | Título: 'The Longest Night' | Ano de lançamento: 2022 | Gêneros: '['action', 'crime', 'drama', 'thriller']' | Avaliação IMDB: 5.800000190734863
ID: ts288832 | Título: 'I Heart Arlo' | Ano de lançamento: 2021 | Gêneros: '['animation', 'comedy', 'family']' | Avaliação IMDB: 6.900000095367432
ID: ts288997 | Título: 'Human: The World Within' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 6.800000190734863
ID: ts289261 | Título: 'Transformers: BotBots' | Ano de lançamento: 2022 | Gêneros: '['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']' | Avaliação IMDB: 6.900000095367432
ID: ts289334 | Título: 'Sex/Life' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama', 'romance']' | Avaliação IMDB: 5.400000095367432
ID: ts289364 | Título: 'Cat People' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 6.300000190734863
ID: ts289620 | Título: 'House of Secrets: The Burari Deaths' | Ano de lançamento: 2021 | Gêneros: '['history', 'documentation', 'crime']' | Avaliação IMDB: 7.400000095367432
ID: ts289757 | Título: 'Crime Stories: India Detectives' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'crime']' | Avaliação IMDB: 7.099999904632568
ID: ts289982 | Título: 'Bangkok Breaking' | Ano de lançamento: 2021 | Gêneros: '['thriller', 'action', 'crime', 'drama']' | Avaliação IMDB: 5.800000190734863
ID: ts290643 | Título: 'Super Crooks' | Ano de lançamento: 2021 | Gêneros: '['action', 'crime', 'fantasy', 'scifi', 'drama', 'animation']' | Avaliação IMDB: 7.099999904632568
ID: ts291150 | Título: 'Soil' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.099999904632568
ID: ts291718 | Título: 'Pretty Smart' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama', 'romance']' | Avaliação IMDB: 5.800000190734863
ID: ts29199 | Título: 'Monty Python's Personal Best' | Ano de lançamento: 2006 | Gêneros: '['comedy', 'animation']' | Avaliação IMDB: 7.900000095367432
ID: ts292662 | Título: 'Johnny Hallyday: Beyond Rock' | Ano de lançamento: 2022 | Gêneros: '['documentation', 'music']' | Avaliação IMDB: 7.099999904632568
ID: ts292696 | Título: 'Intimacy' | Ano de lançamento: 2022 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 6.800000190734863
ID: ts293103 | Título: 'Juanpis González - The Series' | Ano de lançamento: 2022 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.800000190734863
ID: ts293346 | Título: 'Race: Bubba Wallace' | Ano de lançamento: 2022 | Gêneros: '['documentation', 'sport']' | Avaliação IMDB: 5.900000095367432
ID: ts293814 | Título: 'Sparking Joy with Marie Kondo' | Ano de lançamento: 2021 | Gêneros: '['drama', 'history', 'reality']' | Avaliação IMDB: 6.300000190734863
ID: ts294227 | Título: 'Farzar' | Ano de lançamento: 2022 | Gêneros: '['scifi', 'animation', 'action', 'comedy']' | Avaliação IMDB: 5.300000190734863
ID: ts294338 | Título: 'Hard Cell' | Ano de lançamento: 2022 | Gêneros: '['comedy', 'documentation', 'sport']' | Avaliação IMDB: 6.199999809265137
ID: ts296046 | Título: 'Lupin' | Ano de lançamento: 2021 | Gêneros: '['crime', 'drama', 'thriller', 'action', 'comedy']' | Avaliação IMDB: 7.5
ID: ts296059 | Título: 'Elite Short Stories: Carla Samuel' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 6.900000095367432
ID: ts296069 | Título: 'Elite Short Stories: Omar Ander Alexis' | Ano de lançamento: 2021 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 7.300000190734863
ID: ts296091 | Título: 'Elite Short Stories: Nadia Guzmán' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 6.199999809265137
ID: ts296129 | Título: 'Elite Short Stories: Guzmán Caye Rebe' | Ano de lançamento: 2021 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 7.400000095367432
ID: ts296153 | Título: 'Ashley Garcia: Genius in Love' | Ano de lançamento: 2020 | Gêneros: '['comedy']' | Avaliação IMDB: 6.699999809265137
ID: ts296179 | Título: 'The War Next-door' | Ano de lançamento: 2021 | Gêneros: '['comedy']' | Avaliação IMDB: 5.699999809265137
ID: ts296201 | Título: 'Elize Matsunaga: Once Upon a Crime' | Ano de lançamento: 2021 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 5.900000095367432
ID: ts296214 | Título: 'How to Become a Tyrant' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'war', 'history']' | Avaliação IMDB: 7.400000095367432
ID: ts296472 | Título: 'The Chestnut Man' | Ano de lançamento: 2021 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 7.699999809265137
ID: ts296563 | Título: 'Who Rules The World' | Ano de lançamento: 2022 | Gêneros: '['drama', 'fantasy', 'romance']' | Avaliação IMDB: 8.300000190734863
ID: ts296743 | Título: 'Welcome to Eden' | Ano de lançamento: 2022 | Gêneros: '['action', 'scifi', 'drama', 'thriller']' | Avaliação IMDB: 5.400000095367432
ID: ts296825 | Título: 'Gone for Good' | Ano de lançamento: 2021 | Gêneros: '['drama', 'thriller', 'crime']' | Avaliação IMDB: 6.300000190734863
ID: ts297058 | Título: 'The Snitch Cartel: Origins' | Ano de lançamento: 2021 | Gêneros: '['crime', 'drama']' | Avaliação IMDB: 5.599999904632568
ID: ts297065 | Título: 'Tattoo Redo' | Ano de lançamento: 2021 | Gêneros: '['reality']' | Avaliação IMDB: 5.900000095367432
ID: ts297247 | Título: 'That Girl Lay Lay' | Ano de lançamento: 2021 | Gêneros: '['comedy']' | Avaliação IMDB: 3.5999999046325684
ID: ts297483 | Título: 'Hometown Cha-Cha-Cha' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'romance', 'drama']' | Avaliação IMDB: 8.399999618530273
ID: ts297675 | Título: 'Sexy Beasts' | Ano de lançamento: 2021 | Gêneros: '['reality', 'romance']' | Avaliação IMDB: 4.599999904632568
ID: ts297685 | Título: 'I Need Romance' | Ano de lançamento: 2021 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.800000190734863
ID: ts297763 | Título: 'Myth and Mogul: John DeLorean' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'crime']' | Avaliação IMDB: 6.800000190734863
ID: ts297846 | Título: 'An astrological guide for broken hearts' | Ano de lançamento: 2021 | Gêneros: '['romance', 'comedy']' | Avaliação IMDB: 7.099999904632568
ID: ts29800 | Título: 'Surviving Death' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'reality']' | Avaliação IMDB: 6.099999904632568
ID: ts298766 | Título: 'Pirate Gold of Adak Island' | Ano de lançamento: 2022 | Gêneros: '['reality']' | Avaliação IMDB: 4.599999904632568
ID: ts299321 | Título: 'Dogs in Space' | Ano de lançamento: 2021 | Gêneros: '['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']' | Avaliação IMDB: 7.099999904632568
ID: ts299485 | Título: 'A Tale Dark & Grimm' | Ano de lançamento: 2021 | Gêneros: '['animation', 'action', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 7.300000190734863
ID: ts299865 | Título: 'Heist' | Ano de lançamento: 2021 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 6.800000190734863
ID: ts299874 | Título: 'Cocaine Cowboys: The Kings of Miami' | Ano de lançamento: 2021 | Gêneros: '['documentation', 'crime', 'history']' | Avaliação IMDB: 7.099999904632568
ID: ts300274 | Título: 'Cooking With Paris' | Ano de lançamento: 2021 | Gêneros: '['reality']' | Avaliação IMDB: 5.199999809265137
ID: ts300325 | Título: 'Surviving Summer' | Ano de lançamento: 2022 | Gêneros: '['drama', 'family']' | Avaliação IMDB: 6.300000190734863
ID: ts300391 | Título: 'Clickbait' | Ano de lançamento: 2021 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 7.199999809265137
ID: ts300456 | Título: 'My Unorthodox Life' | Ano de lançamento: 2021 | Gêneros: '['reality']' | Avaliação IMDB: 5.5
ID: ts301196 | Título: 'Top Secret UFO Projects: Declassified' | Ano de lançamento: 2021 | Gêneros: '['documentation']' | Avaliação IMDB: 5.5
ID: ts301609 | Título: 'Love Is Blind: Brazil' | Ano de lançamento: 2021 | Gêneros: '['reality', 'romance']' | Avaliação IMDB: 6.099999904632568
ID: ts301625 | Título: 'Hold Tight' | Ano de lançamento: 2022 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 6.099999904632568
ID: ts301914 | Título: 'Inspector Koo' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama', 'thriller', 'crime', 'action']' | Avaliação IMDB: 6.900000095367432
ID: ts301999 | Título: 'Open Your Eyes' | Ano de lançamento: 2021 | Gêneros: '['thriller', 'drama', 'scifi']' | Avaliação IMDB: 6.5
ID: ts302056 | Título: 'Titletown High' | Ano de lançamento: 2021 | Gêneros: '['reality', 'sport']' | Avaliação IMDB: 5.5
ID: ts302058 | Título: 'Everything Will Be Fine' | Ano de lançamento: 2021 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.199999809265137
ID: ts302312 | Título: 'Jaguar' | Ano de lançamento: 2021 | Gêneros: '['drama', 'war', 'action', 'history']' | Avaliação IMDB: 5.699999809265137
ID: ts302363 | Título: 'Twenty Five Twenty One' | Ano de lançamento: 2022 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 8.699999809265137
